Start: 2026-06-26 14:15:40 | lat 44.530200 lon 14.470600
Temp: 39.17 C  ; Humidity: 17.50 %  ; Pressure: 1016.09 hPa
Reference voltage: 101.75 mV
Offset Calibration: 101.87 +/- 0.04 mV   101.74 +/- 0.04 mV
elevation,mean_ch0,stddev_ch0,mean_ch1,stddev_ch1,temp_c
[63.0128,124.1238,0.1022,383.7348,0.2181,38.9500]
[63.0128,124.1729,0.0975,383.9040,0.2457,38.9200]
[63.0128,124.2154,0.1017,383.9828,0.2889,38.9800]
[63.0128,124.1312,0.0887,383.7206,0.2555,38.9400]
[63.0128,124.1380,0.0774,383.7243,0.2706,38.9500]
[63.0128,124.0712,0.0939,383.6638,0.2643,39.0100]
[63.0128,124.0583,0.1259,383.6296,0.3762,39.0300]
[63.0128,124.0938,0.1070,383.6878,0.2646,38.9800]
[62.9454,399.7217,0.3966,123.7893,0.1249,39.0100]
[62.9454,399.8968,0.3394,123.9085,0.0990,38.9800]
[62.9454,399.8792,0.2733,123.8901,0.1219,39.0200]
[62.9454,399.8761,0.3974,123.8709,0.1206,39.0700]
[62.9454,399.8342,0.3745,123.8841,0.1077,39.1800]
[62.9454,400.0240,0.3281,123.9864,0.1031,39.2100]
[62.9454,400.1199,0.3569,124.0082,0.1004,39.3400]
[62.9454,399.9229,0.3667,123.9476,0.1334,39.4500]
[62.9454,399.9339,0.3157,124.0286,0.1087,39.5600]
[62.9454,400.0936,0.3211,124.0099,0.0823,39.6900]
[62.9454,124.0875,0.1326,384.6737,0.4738,39.7400]
[62.9454,124.1201,0.1136,384.7629,0.2019,39.8900]
[62.9454,124.0979,0.0958,384.7589,0.2625,39.9500]
[62.9454,124.1026,0.0951,384.8447,0.2227,40.0200]
[62.9454,124.1224,0.0901,384.9265,0.3078,40.0800]
[62.9454,124.1066,0.1095,384.8437,0.3517,40.1800]
[62.9454,124.0343,0.1442,384.6679,0.4988,40.2800]
[62.9454,124.0509,0.1588,384.7540,0.5067,40.3500]
[62.9454,124.0667,0.0908,384.7188,0.3500,40.3500]
[62.9454,124.0317,0.0827,384.8490,0.2357,40.2700]
[62.8778,403.2817,0.2972,122.9410,0.0879,40.1600]
[62.8778,403.1701,0.3410,122.9562,0.0887,40.1200]
[62.8778,403.1118,0.2342,122.9056,0.0841,40.0200]
[62.8778,402.9226,0.4343,122.9037,0.1173,39.9900]
[62.8778,403.0614,0.2083,122.8658,0.0854,40.0800]
[62.8778,403.1166,0.3447,122.9020,0.1086,40.1400]
[62.8778,402.7468,0.2823,122.7983,0.0955,40.0800]
[62.8778,402.6986,0.2128,122.7921,0.0679,40.1700]
[62.8778,402.6414,0.3089,122.7674,0.0960,40.0900]
[62.8778,402.8247,0.2359,122.8299,0.0770,40.0000]
[62.8778,123.7538,0.1101,383.5906,0.3016,40.0200]
[62.8778,123.7047,0.1014,383.4636,0.2234,40.0200]
[62.8778,123.6873,0.0972,383.3898,0.2775,40.0300]
[62.8778,123.8138,0.0761,383.7519,0.1894,39.9700]
[62.8778,123.7449,0.1135,383.6761,0.3591,40.0300]
[62.8778,123.7458,0.1263,383.7292,0.2745,40.1200]
[62.8778,123.7864,0.1089,383.7445,0.2784,40.1300]
[62.8778,123.9334,0.1048,384.3081,0.1941,40.1800]
[62.8778,123.8899,0.1651,384.0925,0.5792,40.2300]
[62.8778,123.8521,0.0945,384.0044,0.3508,40.2900]
[62.8099,398.3568,0.4363,121.1594,0.1475,40.4500]
[62.8099,398.5871,0.6030,121.1989,0.2060,40.5600]
[62.8099,398.6671,0.6134,121.2547,0.1708,40.7100]
[62.8099,398.4000,0.4178,121.1749,0.1462,40.7600]
[62.8099,398.4705,0.7823,121.1930,0.2786,40.7700]
[62.8099,398.2230,0.5985,121.1855,0.2153,40.8600]
[62.8099,398.7122,0.4279,121.2991,0.1562,40.7500]
[62.8099,398.3233,0.3273,121.1446,0.1119,40.6400]
[62.8099,398.4143,0.3901,121.1902,0.1188,40.8200]
[62.8099,398.4547,0.4265,121.1907,0.1424,40.9600]
[62.8099,121.2345,0.1391,379.2022,0.3772,41.0300]
[62.8099,121.3312,0.1540,379.5509,0.4123,41.0200]
[62.8099,121.3143,0.1483,379.4217,0.3806,40.8200]
[62.8099,121.2548,0.1307,379.3857,0.3282,40.6900]
[62.8099,121.2814,0.1494,379.3395,0.4089,40.8300]
[62.8099,121.3132,0.1382,379.4875,0.3999,40.8800]
[62.8099,121.2836,0.1269,379.4329,0.3672,40.9400]
[62.8099,121.2675,0.1068,379.4683,0.3103,41.0300]
[62.8099,121.2656,0.1237,379.4807,0.4128,41.1100]
[62.8099,121.1696,0.1185,379.1808,0.4578,41.1000]
[62.7417,400.4182,0.3414,121.8853,0.1099,41.0500]
[62.7417,400.6923,0.2420,121.9002,0.0985,41.0800]
[62.7417,400.5999,0.2242,121.8939,0.0949,41.2000]
[62.7417,400.2586,0.2928,121.8524,0.1305,41.2300]
[62.7417,400.4817,0.3488,121.9107,0.1070,41.2600]
[62.7417,400.3793,0.3773,121.8834,0.1141,41.2600]
[62.7417,400.7056,0.3353,121.9864,0.0970,41.2200]
[62.7417,400.5995,0.2855,121.9735,0.0876,41.1000]
[62.7417,400.7427,0.2132,122.0478,0.0925,40.9900]
[62.7417,400.6022,0.2669,122.0066,0.1051,40.9900]
[62.7417,121.3587,0.1145,379.8427,0.3544,40.9400]
[62.7417,121.4099,0.1190,379.9329,0.3952,40.9900]
[62.7417,121.3933,0.1007,379.7847,0.2802,40.9400]
[62.7417,121.4047,0.1352,379.8427,0.3900,40.8500]
[62.7417,121.3937,0.1329,379.9099,0.3475,40.7100]
[62.7417,121.3386,0.1428,379.6802,0.4157,40.5900]
[62.7417,121.4168,0.1183,379.9069,0.3152,40.4700]
[62.7417,121.4186,0.1617,379.9332,0.4327,40.3900]
[62.7417,121.3877,0.1115,379.7555,0.3498,40.3000]
[62.7417,121.4425,0.1225,380.0042,0.3328,40.2000]
[62.6733,400.6773,0.4665,122.0231,0.1511,40.1300]
[62.6733,400.6273,0.3608,122.0261,0.1378,40.0900]
[62.6733,400.6667,0.3851,121.9993,0.1203,40.1600]
[62.6733,400.7567,0.4147,122.0096,0.0883,40.1200]
[62.6733,400.8336,0.3258,122.0565,0.0892,40.1500]
[62.6733,400.7724,0.2400,122.0343,0.1166,40.1800]
[62.6733,400.8316,0.4074,122.0043,0.1225,40.2200]
[62.6733,400.6737,0.3751,121.9666,0.1200,40.2100]
[62.6733,400.5909,0.3274,121.9648,0.1205,40.3200]
[62.6733,400.8456,0.2973,122.0199,0.1192,40.3600]
[62.6733,121.8743,0.1671,380.3601,0.4477,40.4800]
[62.6733,121.8043,0.1072,380.1601,0.2673,40.5900]
[62.6733,121.7740,0.1227,380.2269,0.3026,40.7200]
[62.6733,121.7929,0.1628,380.3017,0.4547,40.8300]
[62.6733,121.7829,0.1660,380.3631,0.4265,40.8800]
[62.6733,121.8121,0.1354,380.3387,0.4473,40.7700]
[62.6733,121.7832,0.2130,380.1694,0.6571,40.7100]
[62.6733,121.7638,0.1619,380.2574,0.4980,40.7200]
[62.6733,121.7588,0.1416,380.2526,0.4669,40.7700]
[62.6733,121.6922,0.1475,380.0469,0.3864,40.8300]
[62.6046,396.8553,0.4102,120.7174,0.1525,40.7700]
[62.6046,397.1250,0.5111,120.8137,0.1795,40.6900]
[62.6046,397.0048,0.5939,120.7514,0.1690,40.6500]
[62.6046,396.9964,0.3802,120.7671,0.1236,40.6700]
[62.6046,396.7665,0.3381,120.7014,0.1210,40.5400]
[62.6046,396.7823,0.3291,120.6867,0.1235,40.5000]
[62.6046,396.6797,0.3339,120.6675,0.1128,40.5100]
[62.6046,396.8245,0.4147,120.7179,0.1341,40.3500]
[62.6046,396.9773,0.2553,120.7639,0.0844,40.2600]
[62.6046,397.0056,0.2775,120.8010,0.0937,40.1300]
[62.6046,117.5971,0.0884,375.8963,0.2120,39.9900]
[62.6046,117.5487,0.0995,375.7591,0.2474,39.8600]
[62.6046,117.5587,0.1335,375.9314,0.3317,39.8500]
[62.6046,117.5474,0.0940,375.9661,0.2708,39.8500]
[62.6046,117.5164,0.0850,376.0241,0.1778,39.6900]
[62.6046,117.5470,0.1068,376.0469,0.2291,39.7200]
[62.6046,117.5161,0.0885,375.9863,0.2197,39.7300]
[62.6046,117.4450,0.0892,375.9907,0.1835,39.6600]
[62.6046,117.4363,0.1142,375.9270,0.2908,39.6300]
[62.6046,117.3906,0.0789,375.7311,0.2449,39.5800]
[62.5357,399.9898,0.3823,122.3487,0.1210,39.5400]
[62.5357,400.0003,0.4695,122.3389,0.1357,39.5600]
[62.5357,399.9793,0.2771,122.3418,0.1079,39.6100]
[62.5357,400.0138,0.4764,122.3283,0.1529,39.6400]
[62.5357,400.0589,0.3987,122.3378,0.1253,39.6700]
[62.5357,399.9173,0.3605,122.3137,0.0994,39.6200]
[62.5357,399.8051,0.3954,122.2409,0.1314,39.6900]
[62.5357,399.5371,0.4345,122.1867,0.1208,39.7800]
[62.5357,399.4720,0.4647,122.1530,0.1640,39.8500]
[62.5357,399.4284,0.3077,122.1338,0.1144,39.9700]
[62.5357,119.6739,0.1095,374.2808,0.3101,40.0700]
[62.5357,119.6260,0.1246,374.1752,0.3666,40.1700]
[62.5357,119.5998,0.1026,374.2696,0.2817,40.2900]
[62.5357,119.6181,0.1196,374.2693,0.2209,40.4100]
[62.5357,119.6049,0.1027,374.3095,0.2827,40.5500]
[62.5357,119.6559,0.1148,374.5761,0.4422,40.4600]
[62.5357,119.6132,0.1889,374.3383,0.3357,40.5600]
[62.5357,119.6312,0.1262,374.4564,0.3312,40.5800]
[62.5357,119.7127,0.1081,374.6581,0.3563,40.4700]
[62.5357,119.7424,0.1030,374.7517,0.2768,40.4200]
[62.4665,397.2537,0.3846,119.0984,0.1220,40.3100]
[62.4665,397.3887,0.4024,119.1475,0.1395,40.2900]
[62.4665,397.3529,0.2523,119.1264,0.1255,40.3700]
[62.4665,397.4664,0.2648,119.1423,0.1240,40.4000]
[62.4665,397.4400,0.2546,119.1384,0.1091,40.3800]
[62.4665,397.4734,0.3546,119.1912,0.1320,40.5100]
[62.4665,397.5581,0.3747,119.1766,0.1205,40.4700]
[62.4665,397.4326,0.2725,119.1524,0.1074,40.4600]
[62.4665,397.4677,0.3374,119.1701,0.1181,40.5400]
[62.4665,397.4266,0.2708,119.1345,0.0926,40.5500]
[62.4665,118.0619,0.0984,374.2125,0.3036,40.5300]
[62.4665,117.9908,0.1621,373.9258,0.3100,40.5000]
[62.4665,118.0494,0.1374,374.0791,0.2887,40.3900]
[62.4665,118.0227,0.1303,374.0551,0.3314,40.2700]
[62.4665,118.0328,0.1341,373.9952,0.3649,40.1800]
[62.4665,118.0799,0.1170,374.2348,0.3216,40.1500]
[62.4665,118.0731,0.1117,374.1460,0.3368,40.1100]
[62.4665,118.1038,0.1348,374.1645,0.3293,40.1500]
[62.4665,118.1178,0.1412,374.2051,0.3594,40.2100]
[62.4665,118.1810,0.1009,374.4268,0.3962,40.3100]
[62.3971,394.0079,0.3637,119.9613,0.1186,40.5200]
[62.3971,394.0980,0.4407,119.9739,0.1494,40.6700]
[62.3971,393.9851,0.4111,119.9387,0.1135,40.7500]
[62.3971,394.3025,0.3548,120.0333,0.1344,40.7900]
[62.3971,394.1316,0.3443,119.9799,0.1529,40.7900]
[62.3971,393.9005,0.2403,119.9227,0.1431,40.8300]
[62.3971,394.1511,0.3417,120.0053,0.1251,40.8200]
[62.3971,394.1926,0.5068,120.0056,0.1407,40.8400]
[62.3971,394.1089,0.5144,119.9591,0.1859,40.9200]
[62.3971,394.1699,0.3459,120.0307,0.1004,40.9800]
[62.3971,119.7668,0.0867,376.3665,0.2444,41.0400]
[62.3971,119.7963,0.1271,376.4417,0.3013,41.0100]
[62.3971,119.7281,0.1108,376.3970,0.2469,41.0300]
[62.3971,119.7176,0.1226,376.3285,0.3136,41.1300]
[62.3971,119.8091,0.1100,376.5444,0.2425,41.0700]
[62.3971,119.7534,0.1183,376.4701,0.1915,41.0300]
[62.3971,119.7239,0.1181,376.2936,0.2981,40.9100]
[62.3971,119.6805,0.1035,376.2963,0.2887,40.8400]
[62.3971,119.7642,0.1130,376.3903,0.3797,40.8400]
[62.3971,119.6931,0.1338,376.4006,0.2941,40.8700]
[62.3274,394.7852,0.2620,120.7578,0.0950,40.7800]
[62.3274,394.8703,0.1568,120.8133,0.0872,40.5300]
[62.3274,394.9348,0.3667,120.8026,0.1106,40.4100]
[62.3274,394.8480,0.2853,120.7767,0.0897,40.2600]
[62.3274,394.5504,0.2352,120.6739,0.1139,40.1800]
[62.3274,394.7000,0.2630,120.7539,0.1109,40.1700]
[62.3274,394.7226,0.3756,120.7625,0.1728,40.1300]
[62.3274,394.7308,0.3351,120.7286,0.1494,40.0300]
[62.3274,394.6582,0.2405,120.7496,0.0853,40.1600]
[62.3274,394.4890,0.3066,120.6699,0.1184,40.2700]
[62.3274,118.8958,0.1071,375.8393,0.3105,40.3400]
[62.3274,118.8493,0.0969,375.7478,0.1860,40.4200]
[62.3274,118.8926,0.1675,375.9380,0.3860,40.4700]
[62.3274,118.8604,0.1729,375.8225,0.4081,40.5900]
[62.3274,118.7700,0.3411,375.7095,0.3351,40.7300]
[62.3274,118.8380,0.1199,375.7026,0.3950,40.8500]
[62.3274,118.7534,0.1462,375.6650,0.3793,40.8900]
[62.3274,118.8354,0.1237,375.7556,0.3487,40.9400]
[62.3274,118.7759,0.1344,375.5196,0.4149,41.0400]
[62.3274,118.8124,0.2122,375.4999,0.7281,41.0800]
[62.2575,394.3984,0.4671,120.5355,0.1046,41.1700]
[62.2575,394.3936,0.2664,120.5036,0.1112,41.2000]
[62.2575,394.2999,0.3007,120.5419,0.1504,41.1600]
[62.2575,394.2412,0.5553,120.5075,0.1233,41.0900]
[62.2575,394.2855,0.4134,120.5289,0.1475,41.0000]
[62.2575,394.4585,0.4162,120.5469,0.1676,40.8500]
[62.2575,394.1647,0.3397,120.4938,0.1090,40.8600]
[62.2575,394.2240,0.5261,120.5200,0.1061,40.9600]
[62.2575,394.4956,0.4131,120.4804,0.1563,40.9900]
[62.2575,394.4577,0.4486,120.4716,0.1516,41.0100]
[62.2575,118.8800,0.1084,375.6579,0.2017,41.0800]
[62.2575,118.8197,0.1547,375.5302,0.3682,40.9900]
[62.2575,118.9127,0.1756,375.7440,0.3101,40.9200]
[62.2575,118.9322,0.1121,375.7565,0.2591,41.0000]
[62.2575,118.9134,0.1228,375.5279,0.3290,40.9100]
[62.2575,118.8811,0.1011,375.5214,0.3791,40.7900]
[62.2575,118.8411,0.1452,375.4240,0.3861,40.6700]
[62.2575,118.8797,0.1611,375.5842,0.3999,40.7500]
[62.2575,118.8584,0.1413,375.6421,0.4232,40.7100]
[62.2575,118.8707,0.1507,375.5221,0.3900,40.7300]
[62.1874,394.4667,0.3336,120.3922,0.2013,40.7800]
[62.1874,394.3845,0.3424,120.3470,0.1496,40.8800]
[62.1874,394.4645,0.3585,120.3705,0.1359,40.9200]
[62.1874,394.4545,0.3107,120.3889,0.1477,41.0100]
[62.1874,394.5400,0.3958,120.4733,0.2072,41.0900]
[62.1874,394.4764,0.5228,120.4045,0.1541,41.1000]
[62.1874,394.4353,0.3470,120.4125,0.1628,41.1400]
[62.1874,394.3268,0.3389,120.3626,0.1274,41.0900]
[62.1874,394.3575,0.2292,120.3526,0.1279,41.1000]
[62.1874,394.6502,0.2863,120.5320,0.0993,40.8900]
[62.1874,119.6178,0.1021,376.5692,0.3897,40.8400]
[62.1874,119.5733,0.1105,376.3711,0.3191,40.6700]
[62.1874,119.5883,0.1318,376.2731,0.2387,40.5000]
[62.1874,119.5682,0.1229,376.3765,0.3199,40.4200]
[62.1874,119.5898,0.0859,376.3798,0.2219,40.3500]
[62.1874,119.6310,0.1151,376.4788,0.2534,40.1800]
[62.1874,119.6646,0.1244,376.6259,0.2649,40.1300]
[62.1874,119.6481,0.1446,376.5796,0.3802,40.0700]
[62.1874,119.6289,0.1196,376.5084,0.3312,40.0300]
[62.1874,119.6171,0.1367,376.6073,0.3327,39.9800]
[62.1170,394.6133,0.2227,120.4650,0.0738,39.9900]
[62.1170,394.4847,0.3969,120.4243,0.1421,39.8500]
[62.1170,394.4987,0.2922,120.4304,0.1020,39.8100]
[62.1170,394.1831,0.3383,120.3025,0.1617,39.8000]
[62.1170,394.4075,0.3143,120.3688,0.1503,39.7700]
[62.1170,394.3094,0.2839,120.3582,0.1235,39.7600]
[62.1170,394.4023,0.2777,120.3823,0.1229,39.8600]
[62.1170,394.4502,0.2404,120.3815,0.0797,39.7700]
[62.1170,394.4359,0.3124,120.3590,0.0962,39.8500]
[62.1170,394.5966,0.2075,120.4203,0.0988,39.8400]
[62.1170,114.6162,0.0962,372.4169,0.2449,39.8200]
[62.1170,114.6088,0.1104,372.4089,0.3260,39.8000]
[62.1170,114.6124,0.1405,372.3394,0.4570,39.9000]
[62.1170,114.5427,0.1007,372.1798,0.3048,39.9600]
[62.1170,114.5374,0.1042,372.2090,0.3335,39.8200]
[62.1170,114.5753,0.1443,372.3273,0.2929,39.6900]
[62.1170,114.5511,0.1071,372.2419,0.2806,39.6500]
[62.1170,114.5048,0.1279,372.2347,0.2383,39.5500]
[62.1170,114.5263,0.1168,372.3741,0.3012,39.5600]
[62.1170,114.5381,0.0741,372.3237,0.2610,39.5100]
[62.0463,393.5582,0.3848,118.4676,0.1168,39.5500]
[62.0463,393.5077,0.3831,118.4250,0.1209,39.5100]
[62.0463,393.4288,0.4478,118.4223,0.1826,39.4900]
[62.0463,393.5127,0.2421,118.4274,0.1028,39.5200]
[62.0463,393.5901,0.4224,118.4694,0.1274,39.5600]
[62.0463,393.4619,0.4842,118.4329,0.1502,39.6200]
[62.0463,393.2835,0.3056,118.3801,0.1240,39.7000]
[62.0463,393.5626,0.3555,118.4267,0.1056,39.8300]
[62.0463,393.3751,0.4559,118.3406,0.1390,39.9500]
[62.0463,393.3754,0.3694,118.3473,0.1435,40.0500]
[62.0463,117.9677,0.1479,374.6829,0.3509,40.1600]
[62.0463,117.9858,0.1600,374.7948,0.3639,40.1500]
[62.0463,118.0087,0.2029,374.8694,0.6194,40.2000]
[62.0463,118.0820,0.1386,374.8740,0.4845,40.2900]
[62.0463,118.0327,0.1701,374.9071,0.5235,40.2900]
[62.0463,118.0703,0.0834,374.8729,0.3300,40.3600]
[62.0463,118.0958,0.1214,374.8436,0.2375,40.2400]
[62.0463,118.0370,0.1213,374.7721,0.1967,40.1900]
[62.0463,118.0861,0.1441,374.6795,0.2935,40.0200]
[62.0463,118.0788,0.1561,374.7687,0.2679,39.9300]
[61.9755,394.1130,0.2994,119.8193,0.0826,40.0300]
[61.9755,394.0842,0.3728,119.8233,0.1634,40.0600]
[61.9755,394.2073,0.3347,119.8338,0.1267,39.9000]
[61.9755,394.0053,0.4646,119.7705,0.1643,40.0200]
[61.9755,394.1140,0.2444,119.8150,0.1025,39.9900]
[61.9755,394.3492,0.2634,119.9044,0.1264,40.0200]
[61.9755,394.1987,0.2665,119.8293,0.0807,40.1500]
[61.9755,394.0865,0.1800,119.8208,0.1152,40.1700]
[61.9755,393.9605,0.2882,119.7740,0.1108,40.1300]
[61.9755,394.1074,0.3806,119.8323,0.1486,40.1900]
[61.9755,119.6536,0.0953,371.8793,0.2443,40.0600]
[61.9755,119.5529,0.1399,371.5766,0.3974,39.9900]
[61.9755,119.5749,0.1075,371.3139,0.3062,40.0300]
[61.9755,119.6310,0.0931,371.4510,0.2726,40.0400]
[61.9755,119.5713,0.1138,371.1319,0.2706,40.0900]
[61.9755,119.5913,0.1375,371.2906,0.3171,40.1800]
[61.9755,119.6529,0.1130,371.3539,0.2762,40.0100]
[61.9755,119.6263,0.0918,371.4062,0.2722,39.9600]
[61.9755,119.6070,0.1213,371.3545,0.2588,39.8300]
[61.9755,119.6758,0.1017,370.9219,0.2820,39.7800]
[61.9044,394.3055,0.2822,120.0831,0.0956,39.6200]
[61.9044,394.1294,0.4237,120.0361,0.1616,39.4500]
[61.9044,393.7448,0.3225,119.9233,0.1370,39.5100]
[61.9044,393.7672,0.4721,119.9300,0.1609,39.6400]
[61.9044,393.6874,0.5292,119.8926,0.1911,39.6700]
[61.9044,393.8911,0.3874,119.9794,0.1163,39.7200]
[61.9044,393.6662,0.4902,119.8728,0.1577,39.7800]
[61.9044,393.8782,0.2764,119.9562,0.1276,39.8100]
[61.9044,393.8513,0.4707,119.9351,0.1515,39.7100]
[61.9044,393.7261,0.2715,119.8734,0.1292,39.7300]
[61.9044,119.3668,0.0915,368.6707,0.2394,39.6100]
[61.9044,119.3748,0.1385,368.6668,0.4430,39.5900]
[61.9044,119.3356,0.0731,368.3697,0.2551,39.5900]
[61.9044,119.3746,0.1055,368.1297,0.3616,39.5500]
[61.9044,119.4902,0.1004,367.9683,0.3987,39.5500]
[61.9044,119.4133,0.1103,368.3467,0.4204,39.4700]
[61.9044,119.5563,0.1459,367.7006,0.6381,39.4600]
[61.9044,119.4513,0.0933,367.9921,0.2968,39.5300]
[61.9044,119.5202,0.1331,367.7467,0.3559,39.5100]
[61.9044,119.5234,0.1493,367.5645,0.4808,39.5900]
[61.8353,392.9330,0.4429,119.9532,0.1311,39.7400]
[61.8353,392.8697,0.2597,119.9386,0.1458,39.8200]
[61.8353,393.1661,0.2430,120.0222,0.0802,39.8100]
[61.8353,393.3386,0.3780,120.0422,0.1043,39.8200]
[61.8353,393.1403,0.3290,120.0084,0.1304,39.8900]
[61.8353,393.0990,0.3022,119.9891,0.1080,39.9000]
[61.8353,393.3492,0.2871,120.0443,0.1315,39.9300]
[61.8353,393.2737,0.2424,120.0109,0.1093,39.8600]
[61.8353,393.1984,0.3607,119.9850,0.0858,39.7000]
[61.8353,393.2364,0.2442,120.0073,0.0667,39.7800]
[61.8353,119.5036,0.1114,377.0164,0.3416,39.7900]
[61.8353,119.5242,0.0904,377.0808,0.2977,39.8200]
[61.8353,119.6201,0.1184,377.2351,0.2424,39.8000]
[61.8353,119.4993,0.1194,376.8855,0.3170,39.8600]
[61.8353,119.5487,0.1024,377.0727,0.3963,39.8300]
[61.8353,119.5433,0.1202,376.9872,0.2906,39.8100]
[61.8353,119.4848,0.1218,376.9615,0.3389,39.9200]
[61.8353,119.5156,0.1093,377.0658,0.3110,40.0200]
[61.8353,119.5543,0.1412,376.9088,0.3804,40.0900]
[61.8353,119.5295,0.1212,376.9800,0.3893,40.0900]
[61.7615,395.9413,0.2243,119.2071,0.0958,40.1000]
[61.7615,395.9451,0.1848,119.2125,0.0662,40.1000]
[61.7615,395.9340,0.2234,119.1593,0.0876,40.1200]
[61.7615,395.8574,0.1707,119.1872,0.0555,39.9700]
[61.7615,395.7599,0.1787,119.1644,0.0842,39.7600]
[61.7615,395.6317,0.1891,119.1151,0.0713,39.7200]
[61.7615,395.6161,0.1934,119.1026,0.0782,39.6500]
[61.7615,395.5724,0.1960,119.1038,0.0652,39.5400]
[61.7615,395.6320,0.1785,119.1267,0.0639,39.5200]
[61.7615,396.0016,0.2085,119.2662,0.0984,39.4100]
[61.7615,119.4474,0.0695,376.3489,0.2965,39.3600]
[61.7615,119.4826,0.0936,376.3910,0.2288,39.3000]
[61.7615,119.4264,0.0791,376.2455,0.2033,39.3500]
[61.7615,119.4526,0.0914,376.3075,0.2367,39.2100]
[61.7615,119.3432,0.0915,375.9304,0.2665,39.1200]
[61.7615,119.3223,0.0892,375.8513,0.2353,39.0200]
[61.7615,119.2542,0.0835,375.7026,0.1509,38.9100]
[61.7615,119.2377,0.0802,375.7121,0.2345,38.8200]
[61.7615,119.2352,0.1046,375.5680,0.2729,38.6900]
[61.7615,119.2216,0.0998,375.4529,0.3139,38.6800]
[61.6897,394.0522,0.1466,119.8854,0.0617,38.5900]
[61.6897,393.9301,0.2788,119.8425,0.0912,38.6500]
[61.6897,393.8504,0.2772,119.8448,0.1077,38.7300]
[61.6897,393.7378,0.2604,119.8338,0.0803,38.7100]
[61.6897,393.5824,0.2265,119.7643,0.0980,38.7700]
[61.6897,393.4626,0.1651,119.7307,0.0541,38.8600]
[61.6897,393.7763,0.2524,119.8646,0.1079,38.8600]
[61.6897,393.7162,0.2216,119.8409,0.0833,38.9400]
[61.6897,393.8818,0.2522,119.9224,0.0977,38.9800]
[61.6897,393.9721,0.3804,119.9671,0.1101,38.8800]
[61.6897,119.2612,0.0927,368.3114,0.2846,39.1100]
[61.6897,119.4193,0.1622,368.6659,0.4210,39.0200]
[61.6897,119.3249,0.0666,368.3864,0.2506,39.1500]
[61.6897,119.3297,0.1086,368.2997,0.3068,39.2100]
[61.6897,119.3009,0.1028,368.3293,0.3009,39.3000]
[61.6897,119.2306,0.1341,368.1451,0.4266,39.3200]
[61.6897,119.0984,0.0902,367.7870,0.2266,39.3600]
[61.6897,119.1223,0.0786,367.9629,0.1938,39.4500]
[61.6897,119.1089,0.1127,367.7320,0.2354,39.4700]
[61.6897,119.1077,0.0853,367.7761,0.2566,39.5400]
[61.6199,393.4884,0.3174,119.1382,0.1159,39.6300]
[61.6199,393.3757,0.3115,119.1206,0.1122,39.5500]
[61.6199,393.6358,0.3431,119.1745,0.1001,39.5400]
[61.6199,393.5364,0.2765,119.1387,0.1009,39.4300]
[61.6199,393.5930,0.3525,119.1362,0.0997,39.4700]
[61.6199,393.6056,0.2507,119.1578,0.1071,39.5000]
[61.6199,393.6698,0.4572,119.1213,0.1011,39.6100]
[61.6199,393.4948,0.3301,119.0777,0.1256,39.6800]
[61.6199,393.7413,0.2592,119.1362,0.0890,39.6000]
[61.6199,393.6639,0.1470,119.0955,0.0749,39.5300]
[61.6199,118.9911,0.0900,364.2831,0.2465,39.1900]
[61.6199,118.9567,0.1447,364.3650,0.4879,39.2400]
[61.6199,118.7909,0.2136,365.7855,0.9879,39.2600]
[61.6199,118.8140,0.1642,364.6893,0.9209,39.2600]
[61.6199,117.8159,0.3061,364.6851,0.3491,39.1400]
[61.6199,118.1269,0.1123,364.7695,0.2236,39.2100]
[61.6199,118.2153,0.0774,365.0160,0.3203,39.2800]
[61.6199,118.2981,0.1043,364.8394,0.2457,39.1000]
[61.6199,118.2612,0.0951,364.9967,0.2160,39.1100]
[61.6199,118.3150,0.0774,365.0882,0.2270,39.1300]
[61.5477,393.1312,0.3048,119.1044,0.1197,39.0900]
[61.5477,393.2105,0.2463,119.1428,0.0932,38.8600]
[61.5477,393.3528,0.2432,119.1736,0.0725,38.8800]
[61.5477,393.3611,0.3344,119.1920,0.1100,38.8800]
[61.5477,393.4167,0.2388,119.1864,0.0474,38.8700]
[61.5477,393.4960,0.2405,119.2350,0.0704,38.9300]
[61.5477,393.3644,0.3196,119.2035,0.1033,38.7700]
[61.5477,393.2374,0.2486,119.1875,0.0948,38.8000]
[61.5477,393.2585,0.3091,119.2055,0.1062,38.8300]
[61.5477,393.2086,0.2525,119.1732,0.0859,38.8200]
[61.5477,118.5939,0.1208,364.0705,0.3330,38.8500]
[61.5477,118.5975,0.0822,363.9505,0.2875,38.8800]
[61.5477,118.5588,0.0789,363.8368,0.2560,38.7700]
[61.5477,118.5449,0.0858,363.6772,0.2398,38.6900]
[61.5477,118.5338,0.0821,363.6649,0.1614,38.6000]
[61.5477,118.5575,0.0393,363.5412,0.1482,38.4400]
[61.5477,118.5983,0.0739,363.5737,0.1455,38.3300]
[61.5477,118.5956,0.0581,363.4297,0.1995,38.2800]
[61.5477,118.5759,0.0585,363.4367,0.2298,38.2000]
[61.5477,118.5442,0.0444,363.3791,0.1368,38.1600]
[61.4752,391.4511,0.1190,118.7923,0.0682,38.1000]
[61.4752,391.3860,0.2132,118.8074,0.0878,38.0500]
[61.4752,391.1050,0.2638,118.7816,0.0761,37.9700]
[61.4752,391.0886,0.2310,118.7208,0.0893,37.9200]
